WORK_ID,NAME,ARTIST_ID,STYLE,MUSEUM_ID,IMAGE_LINK
194357,A Soldier of the Janissaries,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194357"" target=""_blank"">show image</a>"
194366,A Turkish Woman,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194366"" target=""_blank"">show image</a>"
194375,Albanian Herdsman,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194375"" target=""_blank"">show image</a>"
194384,Albanian Soldier,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194384"" target=""_blank"">show image</a>"
194393,An Albanian Sailor,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194393"" target=""_blank"">show image</a>"
194402,"Choadar, Servant of the Ambassador",826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194402"" target=""_blank"">show image</a>"
194411,"The Mufti, Head of Religious Affairs",826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194411"" target=""_blank"">show image</a>"
194420,Dervish,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194420"" target=""_blank"">show image</a>"
194429,Grand Vizier Nevşehirli Damat  Ĭbrahim Pasa,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194429"" target=""_blank"">show image</a>"
194438,Grand Vizier,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194438"" target=""_blank"">show image</a>"
194447,Man from the Albanian Coast,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194447"" target=""_blank"">show image</a>"
194456,Man from the Bulgarian Coast,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194456"" target=""_blank"">show image</a>"
194465,Man from the Island of Kithnos (Thermia),826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194465"" target=""_blank"">show image</a>"
194474,Man from the Island of Mykonos,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194474"" target=""_blank"">show image</a>"
194483,Man from the Island of Patmos,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194483"" target=""_blank"">show image</a>"
194492,Man from the Island of Sérifos,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194492"" target=""_blank"">show image</a>"
194501,Man from the Island of Tinos,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194501"" target=""_blank"">show image</a>"
194510,"Mehmet, the Vizir Ka^hyasi",826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194510"" target=""_blank"">show image</a>"
194521,Patrona Halil,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194521"" target=""_blank"">show image</a>"
194530,Portrait of Sultan Ahmed III,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194530"" target=""_blank"">show image</a>"
194548,Sultan Ahmed III,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194548"" target=""_blank"">show image</a>"
194566,"The Capoudgi Bachi, Grand-Master of the Seraglio",826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194566"" target=""_blank"">show image</a>"
194575,The Chaous Bachi,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194575"" target=""_blank"">show image</a>"
194593,"The Kazasker, Judge",826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194593"" target=""_blank"">show image</a>"
194611,"The Reis Effendi, Head of the Chancery",826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194611"" target=""_blank"">show image</a>"
194620,The Sultana-Mother,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194620"" target=""_blank"">show image</a>"
194630,Turkish Woman at Her Embroidery Frame,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194630"" target=""_blank"">show image</a>"
194639,Woman from the Albanian Coast,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194639"" target=""_blank"">show image</a>"
194648,Woman from the Bulgarian Coast,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194648"" target=""_blank"">show image</a>"
194657,Woman from the Island of Kithnos (Thermia),826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194657"" target=""_blank"">show image</a>"
194666,Woman from the Island of Mykonos,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194666"" target=""_blank"">show image</a>"
194675,Woman from the Island of Patmos,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194675"" target=""_blank"">show image</a>"
194684,Woman from the Island of Tinos,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194684"" target=""_blank"">show image</a>"
194693,An Embassy Building in Pera,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194693"" target=""_blank"">show image</a>"
194702,Armenian Wedding,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194702"" target=""_blank"">show image</a>"
194711,Banquet of Distinguished Turkish Women,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194711"" target=""_blank"">show image</a>"
194718,Dervishes Sharing a Meal,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194718"" target=""_blank"">show image</a>"
194725,Greek Men and Women Dancing the Khorra,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194725"" target=""_blank"">show image</a>"
194739,Party of Armenians Playing Cards,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194739"" target=""_blank"">show image</a>"
194746,The Murder of Patrona Halil and His Fellow Rebels,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194746"" target=""_blank"">show image</a>"
194753,Turkish Women in the Countryside Near Istanbul,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194753"" target=""_blank"">show image</a>"
194760,Whirling Dervishes,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194760"" target=""_blank"">show image</a>"
194781,Fete Champetre with Turkish Courtiers Under a Tent,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194781"" target=""_blank"">show image</a>"
194788,Greek Wedding,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194788"" target=""_blank"">show image</a>"
194795,Lying-in Room of a Distinguished Turkish Woman,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194795"" target=""_blank"">show image</a>"
194802,The First Day of School,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194802"" target=""_blank"">show image</a>"
194816,The Meal in Honour of Ambassador Cornelis Calkoen,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194816"" target=""_blank"">show image</a>"
194823,View of Istanbul from the Dutch Embassy at Pera,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194823"" target=""_blank"">show image</a>"
194830,Wedding Procession on the Bosphorus,826,Orientalism,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/826.html?id=194830"" target=""_blank"">show image</a>"
194993,Jockeys and Race Horses,598,Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/598.html?id=194993"" target=""_blank"">show image</a>"
195004,Bathers,598,Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/598.html?id=195004"" target=""_blank"">show image</a>"
195018,Group of Dancers,598,Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/598.html?id=195018"" target=""_blank"">show image</a>"
195031,Three Dancers with Hair in Braids,598,Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/598.html?id=195031"" target=""_blank"">show image</a>"
195044,Group of Dancers,598,Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/598.html?id=195044"" target=""_blank"">show image</a>"
195056,"Bathers, Annisquam",816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195056"" target=""_blank"">show image</a>"
195066,Beach at Dieppe,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195066"" target=""_blank"">show image</a>"
195077,"Beach with Figures, Bellport",816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195077"" target=""_blank"">show image</a>"
195088,Decoration,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195088"" target=""_blank"">show image</a>"
195099,Green Bowl of Flowers,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195099"" target=""_blank"">show image</a>"
195110,Race Track,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195110"" target=""_blank"">show image</a>"
195121,"Seascape with Six Bathers, Bellport",816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195121"" target=""_blank"">show image</a>"
195132,"Street Cleaners, Washington Square",816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195132"" target=""_blank"">show image</a>"
195143,Sunday on the Marne,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195143"" target=""_blank"">show image</a>"
195154,"The Bathing Hour, Chester, Nova Scotia",816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195154"" target=""_blank"">show image</a>"
195165,The Raft,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195165"" target=""_blank"">show image</a>"
195178,Armenian Girl,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195178"" target=""_blank"">show image</a>"
195187,Girl in Red Dress Pinning on Hat,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195187"" target=""_blank"">show image</a>"
195195,Girl with Fox Furs,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195195"" target=""_blank"">show image</a>"
195203,"Head of Girl, Feather in Turban",816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195203"" target=""_blank"">show image</a>"
195211,Sleeping Girl,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195211"" target=""_blank"">show image</a>"
195219,The Brunette,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195219"" target=""_blank"">show image</a>"
195227,Woman with Green Hat,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195227"" target=""_blank"">show image</a>"
195246,Woman in Red Blouse with Tulips,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195246"" target=""_blank"">show image</a>"
195257,Self-Portrait,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195257"" target=""_blank"">show image</a>"
195268,Girl in Green Turban,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195268"" target=""_blank"">show image</a>"
195279,Flowers,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195279"" target=""_blank"">show image</a>"
195288,Red Basket of Zinnias,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195288"" target=""_blank"">show image</a>"
195297,Tulips and Peonies in Pitcher,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195297"" target=""_blank"">show image</a>"
195309,Landscape Factories,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195309"" target=""_blank"">show image</a>"
195319,Woman Seated on the Red Sofa,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195319"" target=""_blank"">show image</a>"
195329,Seated Woman with Fur Neckpiece and Red Background,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195329"" target=""_blank"">show image</a>"
195338,Girl with Flowered Hat,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195338"" target=""_blank"">show image</a>"
195347,Pony Ballet,816,Realism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/816.html?id=195347"" target=""_blank"">show image</a>"
195361,The Postman,677,Post-Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/677.html?id=195361"" target=""_blank"">show image</a>"
195372,The Brothel,677,Post-Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/677.html?id=195372"" target=""_blank"">show image</a>"
195388,Entrance of the Port of Honfleur,689,Pointillism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/689.html?id=195388"" target=""_blank"">show image</a>"
195399,Figure on Bench,534,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/534.html?id=195399"" target=""_blank"">show image</a>"
195410,Landscape with House,534,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/534.html?id=195410"" target=""_blank"">show image</a>"
195421,Still Life,534,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/534.html?id=195421"" target=""_blank"">show image</a>"
195432,Tulips in a Green Vase,534,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/534.html?id=195432"" target=""_blank"">show image</a>"
195446,Hills,534,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/534.html?id=195446"" target=""_blank"">show image</a>"
195460,Still Life with Jardinière,534,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/534.html?id=195460"" target=""_blank"">show image</a>"
195477,Bouquet of Flowers with China Asters and Tokyos,807,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/807.html?id=195477"" target=""_blank"">show image</a>"
195489,Bouquet of Flowers,807,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/807.html?id=195489"" target=""_blank"">show image</a>"
195502,Portrait of a Woman in a Landscape,807,Avant-Garde,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/807.html?id=195502"" target=""_blank"">show image</a>"
